;Created At;Text;Geo Coordinates.latitude;Geo Coordinates.longitude;User Location;Username;User Screen Name;Retweet Count;Classificacao;Observação;Unnamed: 10;Unnamed: 11;Unnamed: 12;Unnamed: 13;Unnamed: 14;Unnamed: 15;Unnamed: 16;Unnamed: 17;Unnamed: 18;Unnamed: 19;Unnamed: 20;Unnamed: 21;Unnamed: 22;Unnamed: 23;Unnamed: 24
5159;Sun Feb 05 01:30:50 +0000 2017;MG: Lei da agricultura familiar completa seis anos com a inclusão de mais de 200 agroindústrias no estado https://t.co/IX9Yn7UkIQ;;;Nova Andradina/MS, Brasil. ;Blog TécAgro/MS;BlogTecAgroMS;0;Positivo;;;;;;;;;;;;;;;;
5160;Sat Feb 04 02:05:33 +0000 2017;O governo de Minas expulsou em 2016:  Políciais Militar (36), Políciais Civis (21) e Corpo de Bomb... https://t.co/FFg7XDGRNr;;;BH MG;Blog da Renata MG;blogdarenatabh;0;Positivo;;;;;;;;;;;;;;;;
5161;Sun Feb 05 00:49:19 +0000 2017;Procuradores do Estado de Minas recuperam 1,6 Bilhão para os cofres do Estado. A íntegra da notícia está no meu FB;;;Salvador-ba;Roberto Figueiredo;Roberto_civil;0;Positivo;;;;;;;;;;;;;;;;
5162;Tue Feb 07 16:42:38 +0000 2017;"""Em dois anos, o governo Pimentel (MG) fez mais, positivamente, para educação, do que os 12 anos de tucanato"", dispara dep @cristianominas";;;;Luisk2017;luisk2017;1;Positivo;;;;;;;;;;;;;;;;
5163;Wed Feb 08 21:46:39 +0000 2017;#i5gornascimento @i5gornascimento g1 Fernando Pimentel entrega viaturas à PM em Governador Valadares https://t.co/nb1521Dsvx;;;;Steffani Prudencio;SteffaniPruden1;0;Positivo;;;;;;;;;;;;;;;;
5164;Wed Feb 08 21:37:39 +0000 2017;#timbeta #globo Fernando Pimentel entrega viaturas à PM em Governador Valadares https://t.co/bn1FaBedg8 #OperacaoBetaLab #Sigodevolta;;;;Hugo TIMBETA;Hugotim1;0;Positivo;;;;;;;;;;;;;;;;
5165;Fri Feb 10 18:24:16 +0000 2017;@PMMG190 - Valadares recebe 65 novas viaturas do Estado https://t.co/m9bzGuYMTY;;;Minas Gerais;POLÍCIA MILITAR MG;pmmg190;0;Positivo;;;;;;;;;;;;;;;;
5166;Tue Feb 07 00:59:56 +0000 2017;@Rede45 A INVEJA DO PSDB PORQUE MG CORREU COM O PSDB DE LÁ ����CADÊ O MENSALÃO MINEIRO DE ÀECIO NEVES QUANDO GOVERNADOR DE MG?;;;Tacaratu, Brasil;Cleber Damasceno;CLEBERPT13PT13;0;Positivo;;;;;;;;;;;;;;;;
5167;Thu Feb 09 19:49:12 +0000 2017;Amanhã acontecerá a solenidade de entrega de ônibus escolares destinados ao atendimento das demandas da educação do estado de Minas Gerais;;;Brasília;Zeze Perrella;zezeperrella;1;Positivo;;;;;;;;;;;;;;;;
5168;Wed Feb 08 18:10:00 +0000 2017;Cooperação técnica (Governo Federal e MG) garante renda e qualidade de vida a famílias extremamente pobres no campo… https://t.co/n4vbJ0ocYy;;;Brasil;Incra Ascom;Incra_oficial;0;Positivo;;;;;;;;;;;;;;;;
5169;Thu Feb 09 11:23:09 +0000 2017;Deputados pressionam Temer para grandes obras em MG saírem do papel - Politica - Estado de Minas https://t.co/cT5dhh61Ib;;;Brasil;José Geraldo Assis;JGDEASSIS;1;Positivo;;;;;;;;;;;;;;;;
5170;Thu Feb 09 10:24:19 +0000 2017;Deputados pressionam Temer para grandes obras em MG saírem do papel - Politica - Estado de Minas https://t.co/EoqrDYNjMt;;;Belo Horizonte MG Brasil;Ricardo Carlini;carlinibh;0;Positivo;;;;;;;;;;;;;;;;
5171;Thu Feb 09 11:18:56 +0000 2017;Deputados pressionam Temer para grandes obras em MG saírem do papel - Politica - Estado de Minas https://t.co/NNE1VQmZNp;;;Belo Horizonte/MG;Marcelo Ernesto;MarceloErnesto;0;Positivo;;;;;;;;;;;;;;;;
5172;Tue Feb 07 20:09:41 +0000 2017;Detran-MG realiza ações de educação de trânsito durante mês de fevereiro - Gerais - Estado de Minas https://t.co/ogQje0jEk5;;;Belo Horizonte;TransitoBH;TransitoBH;3;Positivo;;;;;;;;;;;;;;;;
5173;Mon Feb 13 02:16:07 +0000 2017;ENQUANTO O PSDB TIRA ÔNIBUS ESCOLARES DE SÃO PAULO O PT COLOCA MAIS EM MINAS GERAIS! https://t.co/mxhbbWWrSv;;;Brasil;Carlos Campos;DilmaNews_siga;0;Positivo;;;;;;;;;;;;;;;;
5174;Wed Feb 08 17:34:07 +0000 2017;Estado de Minas: Bancada Mineira pede a Temer recursos para a BR-381 N. https://t.co/ZiMDpiSTYF;;;;Nova 381;nova_381;0;Positivo;;;;;;;;;;;;;;;;
5175;Thu Feb 09 14:06:36 +0000 2017;Estado de Minas: Deputados pressionam Temer para grandes obras em MG saírem do papel. https://t.co/lB6QD0hYIN;;;;Nova 381;nova_381;0;Positivo;;;;;;;;;;;;;;;;
5176;Wed Feb 08 22:04:55 +0000 2017;Fernando Pimentel entrega viaturas à PM em Governador Valadares  https://t.co/PF44ocwFu0;;;;Daniel Araujo #beta;danaraujjobeta;0;Positivo;;;;;;;;;;;;;;;;
5177;Wed Feb 08 22:09:26 +0000 2017;Fernando Pimentel entrega viaturas à PM em Governador Valadares  https://t.co/PF44ocwFu0;;;;Daniel Araujo #beta;danaraujjobeta;0;Positivo;;;;;;;;;;;;;;;;
5178;Wed Feb 08 22:06:24 +0000 2017;Fernando Pimentel entrega viaturas à PM em Governador Valadares  https://t.co/SobrDI23Rj;;;;Michele #beta #sdv;michelexmbeta;0;Positivo;;;;;;;;;;;;;;;;
5179;Mon Feb 13 00:36:51 +0000 2017;Fernando Pimentel entrega viaturas à PM em Governador Valadares #G1 https://t.co/NssCLQ5736;;;Brasil;Gabriel BEP;Gabriel_galo12;0;Positivo;;;;;;;;;;;;;;;;
5180;Wed Feb 08 21:51:04 +0000 2017;Fernando Pimentel entrega viaturas à PM em Governador Valadares https://t.co/CKm6LfRVdK https://t.co/6waFlD5Nx5;;;Belo Horizonte - Minas Gerais;Wellington Rocha;Televan;0;Positivo;;;;;;;;;;;;;;;;
5181;Thu Feb 09 16:24:12 +0000 2017;Fernando Pimentel entrega viaturas à PM em Governador Valadares https://t.co/hFeFoGVJHI;;;São Joquim de Bicas;Henrique;junior_code;0;Positivo;;;;;;;;;;;;;;;;
5182;Wed Feb 08 21:50:34 +0000 2017;Fernando Pimentel entrega viaturas à PM em Governador Valadares https://t.co/lDI2NOXiRn https://t.co/6TPgqQUcB1;;;;johnny de souza;johnnygost;1;Positivo;;;;;;;;;;;;;;;;
5183;Wed Feb 08 21:30:24 +0000 2017;Fernando Pimentel entrega viaturas à PM em Governador Valadares https://t.co/MRvQhdVc62;;;;G1 Vales de Minas;g1valesdeMinas;0;Positivo;;;;;;;;;;;;;;;;
5184;Wed Feb 08 21:50:12 +0000 2017;Fernando Pimentel entrega viaturas à PM em Governador Valadares https://t.co/oWEeXp0nyV https://t.co/L6L0NKqrna;;;Belo Horizonte - Minas Gerais;Wellington Rocha;Televan;0;Positivo;;;;;;;;;;;;;;;;
5185;Wed Feb 08 21:51:07 +0000 2017;Fernando Pimentel entrega viaturas à PM em Governador Valadares https://t.co/S8MJJ5btij;;;Salvador/Ba;#Lost_in_Life;cristianomcruz;0;Positivo;;;;;;;;;;;;;;;;
5186;Wed Feb 08 21:50:35 +0000 2017;Fernando Pimentel entrega viaturas à PM em Governador Valadares https://t.co/UAgFvuv7It https://t.co/qxk6anpxHt;;;;Geraldo TIM BETA;gportess;0;Positivo;;;;;;;;;;;;;;;;
5187;Wed Feb 08 21:48:21 +0000 2017;Fernando Pimentel entrega viaturas à PM em Governador Valadares https://t.co/uCYdLEclyM;;;;Eellen Bittencurt;EllenBittenc;0;Positivo;;;;;;;;;;;;;;;;
5188;Wed Feb 08 14:55:00 +0000 2017;Fernando Pimentel recebe governador do Rio Grande do Norte para discutir questão prisional. https://t.co/OHqefcMCGZ https://t.co/2miZ8SUKTf;;;Belo Horizonte/Minas Gerais;Governo Minas Gerais;governomg;2;Positivo;;;;;;;;;;;;;;;;
5189;Tue Feb 07 14:35:25 +0000 2017;Governador de Minas Gerais marca entrega de viaturas da PM para as 10h30 e chegou ao Vale do Aço duas horas depois...Falta de compromisso.;;;Ipatinga/MG;Wellington Fred;wfredmartins;0;Positivo;;;;;;;;;;;;;;;;
5190;Sun Feb 12 22:03:32 +0000 2017;Governador Fernando Pimentel entrega 401 veículos para transporte escolar https://t.co/oj5TpmTmul;;;;PT Ibirité;PTIbirite13;0;Positivo;;;;;;;;;;;;;;;;
5191;Fri Feb 10 18:13:01 +0000 2017;Governador Fernando Pimentel entrega 401 veículos para transporte escolar https://t.co/PuNbOx0ZIj;;;Santos Dumont - MG -Brasil;POSSANTE ON LINE;possanteonline;0;Positivo;;;;;;;;;;;;;;;;
5192;Mon Feb 13 02:10:05 +0000 2017;Governador Fernando Pimentel entrega 401 veículos para transporte escolar https://t.co/tyfwaFV74w;;;;Ronaldo Sanches;RonaldoSanches1;0;Positivo;;;;;;;;;;;;;;;;
5193;Fri Feb 10 17:55:01 +0000 2017;Governador Fernando Pimentel entrega 401 veículos para transporte escolar. https://t.co/oGaa5W9S69 https://t.co/WVs98ilGoY;;;Belo Horizonte/Minas Gerais;Governo Minas Gerais;governomg;7;Positivo;;;;;;;;;;;;;;;;
5194;Tue Feb 07 17:40:02 +0000 2017;Governador Fernando Pimentel entrega à @pmmg190 viaturas para o Território Vale do Aço. https://t.co/Wq05guJfpG https://t.co/RZJzT6FTqc;;;Belo Horizonte/Minas Gerais;Governo Minas Gerais;governomg;4;Positivo;;;;;;;;;;;;;;;;
5195;Fri Feb 10 18:48:02 +0000 2017;Governo de Minas e Iveco entregam 401 ônibus para escolar a municípios https://t.co/epymFxIKlA https://t.co/VCAZ2BoXeE;;;Contagem / MG;Portal O Tempo;otempo;5;Positivo;;;;;;;;;;;;;;;;
5196;Fri Feb 10 19:05:10 +0000 2017;Governo de Minas e Iveco entregam 401 ônibus para escolar a municípios https://t.co/lFN33IWy2j;;;Carmo da Mata e região;Jornal A Notícia;ANoticiaCM;0;Positivo;;;;;;;;;;;;;;;;
5197;Sat Feb 11 22:48:22 +0000 2017;Governo de Minas e Iveco entregam 401 ônibus para escolar a municípios... https://t.co/Y8mDIyG7qn;;;Resplendor, MG;Guia Resplendor;guiaresplendor;0;Positivo;;;;;;;;;;;;;;;;
5198;Fri Feb 10 19:42:16 +0000 2017;Governo de Minas entrega 401 veículos para o transporte de alunos da rede pública de ensino -… https://t.co/jpe2u4rBIa;;;Ipatinga MG;Diário do Aço;diarioaco;1;Positivo;;;;;;;;;;;;;;;;
5199;Fri Feb 10 19:38:12 +0000 2017;Governo de Minas entrega 401 veículos para o transporte de alunos da rede pública de ensino de 308 municípios -… https://t.co/JrBCOLnR1C;;;Ipatinga MG;Diário do Aço;diarioaco;0;Positivo;;;;;;;;;;;;;;;;
5200;Fri Feb 10 21:40:06 +0000 2017;Governo de Minas entrega 401 veículos para transporte escolar em 308 municípios - https://t.co/qlUxaEDC6C;;;Minas Gerais, Brasil;Aconteceu no Vale;noticiadosvales;0;Positivo;;;;;;;;;;;;;;;;
5201;Fri Feb 10 22:33:06 +0000 2017;Governo de Minas entrega 401 veículos para transporte escolar em 308 municípios https://t.co/hWfqLGc8YV #ANV https://t.co/Dtq9bRE0vm;;;;Minhas notícias;NoticiariosMG;0;Positivo;;;;;;;;;;;;;;;;
5202;Sat Feb 11 02:59:56 +0000 2017;Governo de Minas entrega 401 veículos para transporte escolar em 308 municípios... https://t.co/uj84VirtBD;;;;Minas Hoje;MinasHoje;0;Positivo;;;;;;;;;;;;;;;;
5203;Sat Feb 11 16:07:08 +0000 2017;Governo de Minas entrega 401 veículos para transporte escolar em 308 municípios: https://t.co/44veC13Xmv;;;;Geraldo Elton Dias;EltonGedias;0;Positivo;;;;;;;;;;;;;;;;
5204;Sat Feb 11 14:52:59 +0000 2017;"Iveco Bus entrega 628 ônibus ao Governo de Minas Gerais 
LEIA: https://t.co/aOErfjx3jS https://t.co/a1fIxv5m7N";;;Brasil;Caminhões e Carretas;Blogcaminhoes;0;Positivo;;;;;;;;;;;;;;;;
5205;Sat Feb 11 13:32:08 +0000 2017;Iveco entrega 628 ônibus escolares para o Governo de Minas Gerais | Na Arte da Busologia https://t.co/llcRKztv4C via @busaodenatal;;;Natal/ RN;Josenilson Rodrigues;busaodenatal;0;Positivo;;;;;;;;;;;;;;;;
5206;Mon Feb 13 10:23:36 +0000 2017;Iveco faz entrega de 628 ônibus escolares ao Governo de Minas. https://t.co/oFGkJmC3S7 https://t.co/UhuiJMipoz;;;Belo Horizonte;Midia Truck Brasil;raffaelpimenta;0;Positivo;;;;;;;;;;;;;;;;
5207;Fri Feb 10 19:33:34 +0000 2017;Iveco vende 628 ônibus ao Governo de Minas Gerais - Jornauto https://t.co/xtjnFgFyvq;;;São Caetano do Sul;Revista Jornauto;revistajornauto;0;Positivo;;;;;;;;;;;;;;;;
5208;Wed Feb 08 21:41:22 +0000 2017;"New post: ""Fernando Pimentel entrega viaturas à PM em Governador Valadares"" https://t.co/FEsCwVe8a0";;;;Camila Maciel Serrão;CamilaMacielSer;0;Positivo;;;;;;;;;;;;;;;;
5209;Fri Feb 10 18:49:27 +0000 2017;Notícia: Governo de Minas e Iveco entregam 401 ônibus para escolar a municípios https://t.co/JlekYTsH9c https://t.co/Vd7eR0bFml;;;Belo Horizonte, Brasil;₵ⱠɆɄ฿ɆⱤ #BetaSDV;cleuberdacunha;0;Positivo;;;;;;;;;;;;;;;;
5210;Fri Feb 10 22:36:18 +0000 2017;"Para 308 municípios:
Governo de Minas e Iveco entregam 401 ônibus para transporte escolar
https://t.co/JP5CAv5hK5 https://t.co/alikqCghF3";;;CURITIBA-PARANÁ;Face a Face News;faceafacenews;0;Positivo;;;;;;;;;;;;;;;;
5211;Tue Feb 07 19:21:43 +0000 2017;"RT   Ministério da Saúde liberou R$ 543,5 milhões ao estado de Minas Gerais.
Hospitais em Uberaba e Uberlândia estão entre os beneficiados.";;;;Claudecir Almeida;ClaudaGAlmeida;0;Positivo;;;;;;;;;;;;;;;;
5212;Sat Feb 11 01:23:11 +0000 2017;"RT @caminhodaescola: @CNHIndustrial entrega 628 ônibus ORE 2 IVECO BUS ao Governo de Minas Gerais

https://t.co/yKPqJIKxZl

https://t.co/h0…";;;Rio Grande do Norte | BRASIL;Pronacampo;pronacampo;10;Positivo;;;;;;;;;;;;;;;;
5213;Sat Feb 11 01:46:38 +0000 2017;"RT @caminhodaescola: @CNHIndustrial entrega 628 ônibus ORE 2 IVECO BUS ao Governo de Minas Gerais

https://t.co/yKPqJIKxZl

https://t.co/h0…";;;Brasil;Patria Educadora;patriaeducador;10;Positivo;;;;;;;;;;;;;;;;
5214;Sat Feb 11 01:50:07 +0000 2017;"RT @caminhodaescola: @CNHIndustrial entrega 628 ônibus ORE 2 IVECO BUS ao Governo de Minas Gerais

https://t.co/yKPqJIKxZl

https://t.co/h0…";;;Rio Grande do Norte ~ BRASIL;DESENVALE;desenvale;10;Positivo;;;;;;;;;;;;;;;;
5215;Sat Feb 11 01:51:36 +0000 2017;"RT @caminhodaescola: @CNHIndustrial entrega 628 ônibus ORE 2 IVECO BUS ao Governo de Minas Gerais

https://t.co/yKPqJIKxZl

https://t.co/h0…";;;Rio Grande do Norte - BRASIL;Cresce RN;crescern;10;Positivo;;;;;;;;;;;;;;;;
5216;Sat Feb 11 02:46:20 +0000 2017;"RT @caminhodaescola: @CNHIndustrial entrega 628 ônibus ORE 2 IVECO BUS ao Governo de Minas Gerais

https://t.co/yKPqJIKxZl

https://t.co/h0…";;;Rio Grande do Norte - BRASIL;Mais RN;mais_rn;10;Positivo;;;;;;;;;;;;;;;;
5217;Sat Feb 11 02:57:04 +0000 2017;"RT @caminhodaescola: @CNHIndustrial entrega 628 ônibus ORE 2 IVECO BUS ao Governo de Minas Gerais

https://t.co/yKPqJIKxZl

https://t.co/h0…";;;BRASIL;Geracao Conectada;geracaoconecta;10;Positivo;;;;;;;;;;;;;;;;
5218;Sat Feb 11 02:58:44 +0000 2017;"RT @caminhodaescola: @CNHIndustrial entrega 628 ônibus ORE 2 IVECO BUS ao Governo de Minas Gerais

https://t.co/yKPqJIKxZl

https://t.co/h0…";;;Rio Grande do Norte ~ BRASIL;viver sem limite;viver_semlimite;10;Positivo;;;;;;;;;;;;;;;;
5219;Sat Feb 11 02:59:51 +0000 2017;"RT @caminhodaescola: @CNHIndustrial entrega 628 ônibus ORE 2 IVECO BUS ao Governo de Minas Gerais

https://t.co/yKPqJIKxZl

https://t.co/h0…";;;Rio Grande do Norte - Brasil;Pacto/RN;pactosrn;10;Positivo;;;;;;;;;;;;;;;;
5220;Sat Feb 11 03:01:37 +0000 2017;"RT @caminhodaescola: @CNHIndustrial entrega 628 ônibus ORE 2 IVECO BUS ao Governo de Minas Gerais

https://t.co/yKPqJIKxZl

https://t.co/h0…";;;Rio Grande do Norte - BRASIL;RN sem Miseria;rn_semmiseria;10;Positivo;;;;;;;;;;;;;;;;
5221;Sat Feb 11 03:03:31 +0000 2017;"RT @caminhodaescola: @CNHIndustrial entrega 628 ônibus ORE 2 IVECO BUS ao Governo de Minas Gerais

https://t.co/yKPqJIKxZl

https://t.co/h0…";;;Rio Grande do Norte - BRASIL;Pronatec RN;pronatec_rn;10;Positivo;;;;;;;;;;;;;;;;
5222;Sat Feb 11 01:18:16 +0000 2017;RT @diarioaco: Governo de Minas entrega 401 veículos para o transporte de alunos da rede pública de ensino - https://t.co/vLGPRqteud https:…;;;Rio de Janeiro, Brasil;cristina ribeiro dev;cristin13238480;1;Positivo;;;;;;;;;;;;;;;;
5223;Fri Feb 10 17:55:36 +0000 2017;RT @governomg: Governador Fernando Pimentel entrega 401 veículos para transporte escolar. https://t.co/oGaa5W9S69 https://t.co/WVs98ilGoY;;;Minas Gerais;Durval 13 PT;Durval13PT;7;Positivo;;;;;;;;;;;;;;;;
5224;Fri Feb 10 18:05:05 +0000 2017;RT @governomg: Governador Fernando Pimentel entrega 401 veículos para transporte escolar. https://t.co/oGaa5W9S69 https://t.co/WVs98ilGoY;;;Brasil;Tálita Rodrigues Mar;Talita22r;7;Positivo;;;;;;;;;;;;;;;;
5225;Fri Feb 10 18:05:56 +0000 2017;RT @governomg: Governador Fernando Pimentel entrega 401 veículos para transporte escolar. https://t.co/oGaa5W9S69 https://t.co/WVs98ilGoY;;;Brasil;Maria;mariajosedias84;7;Positivo;;;;;;;;;;;;;;;;
5226;Fri Feb 10 18:19:26 +0000 2017;RT @governomg: Governador Fernando Pimentel entrega 401 veículos para transporte escolar. https://t.co/oGaa5W9S69 https://t.co/WVs98ilGoY;;;SÃO PAULO-BR;#AnulaoGolpeSTFnoBr;mariahquevedo;7;Positivo;;;;;;;;;;;;;;;;
5227;Fri Feb 10 19:04:10 +0000 2017;RT @governomg: Governador Fernando Pimentel entrega 401 veículos para transporte escolar. https://t.co/oGaa5W9S69 https://t.co/WVs98ilGoY;;;Belo Horizonte, Brasil;Cristiano Moreira;chmoreira;7;Positivo;;;;;;;;;;;;;;;;
5228;Fri Feb 10 20:04:51 +0000 2017;RT @governomg: Governador Fernando Pimentel entrega 401 veículos para transporte escolar. https://t.co/oGaa5W9S69 https://t.co/WVs98ilGoY;;;Caratinga/MG;Fabrício Spínola;FabricioSpinola;7;Positivo;;;;;;;;;;;;;;;;
5229;Sat Feb 11 15:07:44 +0000 2017;RT @governomg: Governador Fernando Pimentel entrega 401 veículos para transporte escolar. https://t.co/oGaa5W9S69 https://t.co/WVs98ilGoY;;;;Odair Cunha;odaircunha_;7;Positivo;;;;;;;;;;;;;;;;
5230;Tue Feb 07 17:53:38 +0000 2017;RT @governomg: Governador Fernando Pimentel entrega à @pmmg190 viaturas para o Território Vale do Aço. https://t.co/Wq05guJfpG https://t.co…;;;;Gil Leonardi;gilleonardi1;4;Positivo;;;;;;;;;;;;;;;;
5231;Wed Feb 08 12:23:23 +0000 2017;RT @governomg: Governador Fernando Pimentel entrega à @pmmg190 viaturas para o Território Vale do Aço. https://t.co/Wq05guJfpG https://t.co…;;;;Odair Cunha;odaircunha_;4;Positivo;;;;;;;;;;;;;;;;
5232;Wed Feb 08 12:26:48 +0000 2017;RT @governomg: Governador Fernando Pimentel entrega à @pmmg190 viaturas para o Território Vale do Aço. https://t.co/Wq05guJfpG https://t.co…;;;;Marx Vinícius Nunes;MarxVinicius13;4;Positivo;;;;;;;;;;;;;;;;
5233;Sat Feb 11 19:01:46 +0000 2017;"RT @IvecoBusBR: @CNHIndustrial entrega 628 ônibus ORE 2 IVECO BUS ao Governo de Minas Gerais ...

https://t.co/klbY3onfnM

https://t.co/fn5…";;;Rio Grande do Norte | BRASIL;SOCEL IVECO;socelcaminhoes;1;Positivo;;;;;;;;;;;;;;;;
5234;Thu Feb 09 11:14:46 +0000 2017;RT @johnnygost: Fernando Pimentel entrega viaturas à PM em Governador Valadares https://t.co/lDI2NOXiRn https://t.co/6TPgqQUcB1;;;;Marcelo #TimBeta;marceloocoura;1;Positivo;;;;;;;;;;;;;;;;
5235;Fri Feb 10 18:51:15 +0000 2017;RT @MeilingTamiozzo: Pimentel: MG está funcionando enquanto estados vizinhos estão em colapso - Politica - Estado de Minas https://t.co/wwX…;;;Belo Horizonte;Alysson Justino Sena;AlyssonjSena;1;Positivo;;;;;;;;;;;;;;;;
5236;Sun Feb 12 14:27:01 +0000 2017;"RT @NilmaAguiar: Dos grandes centros.O estado em melhor situação salarial.é MG.
Pouco, pra quem perde a vida na mão desses bandidos cada ve…";;;;Cleber Amaral;CleberAmaral_;19;Positivo;;;;;;;;;;;;;;;;
5237;Sun Feb 12 14:29:39 +0000 2017;"RT @NilmaAguiar: Dos grandes centros.O estado em melhor situação salarial.é MG.
Pouco, pra quem perde a vida na mão desses bandidos cada ve…";;;Poços de Caldas, Brasil;Fagundes;Leonam_Fagundes;19;Positivo;;;;;;;;;;;;;;;;
5238;Sun Feb 12 14:29:45 +0000 2017;"RT @NilmaAguiar: Dos grandes centros.O estado em melhor situação salarial.é MG.
Pouco, pra quem perde a vida na mão desses bandidos cada ve…";;;Distrito Federal, Brasil;edivaldo nunes;jaba1001;19;Positivo;;;;;;;;;;;;;;;;
5239;Sun Feb 12 14:29:50 +0000 2017;"RT @NilmaAguiar: Dos grandes centros.O estado em melhor situação salarial.é MG.
Pouco, pra quem perde a vida na mão desses bandidos cada ve…";;;Brasil;Fernando Aureli;fernando_aureli;19;Positivo;;;;;;;;;;;;;;;;
5240;Sun Feb 12 14:34:08 +0000 2017;"RT @NilmaAguiar: Dos grandes centros.O estado em melhor situação salarial.é MG.
Pouco, pra quem perde a vida na mão desses bandidos cada ve…";;;;joao Venturini;joaoVenturini5;19;Positivo;;;;;;;;;;;;;;;;
5241;Sun Feb 12 14:43:56 +0000 2017;"RT @NilmaAguiar: Dos grandes centros.O estado em melhor situação salarial.é MG.
Pouco, pra quem perde a vida na mão desses bandidos cada ve…";;;São Paulo;Koujy Okada;KoujyOkada;19;Positivo;;;;;;;;;;;;;;;;
5242;Sun Feb 12 14:49:19 +0000 2017;"RT @NilmaAguiar: Dos grandes centros.O estado em melhor situação salarial.é MG.
Pouco, pra quem perde a vida na mão desses bandidos cada ve…";;; RJ - BRAZIL;Alerta Rio 24 Horas;alertario24hrs;19;Positivo;;;;;;;;;;;;;;;;
5243;Sun Feb 12 15:20:21 +0000 2017;"RT @NilmaAguiar: Dos grandes centros.O estado em melhor situação salarial.é MG.
Pouco, pra quem perde a vida na mão desses bandidos cada ve…";;;Rio de Janeiro, Brasil;Valéria Fera;Vcppassos;19;Positivo;;;;;;;;;;;;;;;;
5244;Sun Feb 12 17:47:48 +0000 2017;"RT @NilmaAguiar: Dos grandes centros.O estado em melhor situação salarial.é MG.
Pouco, pra quem perde a vida na mão desses bandidos cada ve…";;;;Breno Barbosa;brenocelso23;19;Positivo;;;;;;;;;;;;;;;;
5245;Fri Feb 10 19:16:07 +0000 2017;RT @otempo: Governo de Minas e Iveco entregam 401 ônibus para escolar a municípios https://t.co/epymFxIKlA https://t.co/VCAZ2BoXeE;;;Uberlândia-MG ;Késia Pontes;Kesia_Pontes;5;Positivo;;;;;;;;;;;;;;;;
5246;Fri Feb 10 19:24:52 +0000 2017;RT @otempo: Governo de Minas e Iveco entregam 401 ônibus para escolar a municípios https://t.co/epymFxIKlA https://t.co/VCAZ2BoXeE;;;Brasil Pará de Minas MG;Crys BRUNI����;crysbruni;5;Positivo;;;;;;;;;;;;;;;;
5247;Fri Feb 10 19:35:48 +0000 2017;RT @otempo: Governo de Minas e Iveco entregam 401 ônibus para escolar a municípios https://t.co/epymFxIKlA https://t.co/VCAZ2BoXeE;;;Belo Horizonte;Elias Almeida;Elias_CEC;5;Positivo;;;;;;;;;;;;;;;;
5248;Fri Feb 10 20:32:48 +0000 2017;RT @otempo: Governo de Minas e Iveco entregam 401 ônibus para escolar a municípios https://t.co/epymFxIKlA https://t.co/VCAZ2BoXeE;;;BH - Minas Gerais (Brazil);Janaína Valadares;jana_valadares;5;Positivo;;;;;;;;;;;;;;;;
5249;Fri Feb 10 20:51:19 +0000 2017;RT @otempo: Governo de Minas e Iveco entregam 401 ônibus para escolar a municípios https://t.co/epymFxIKlA https://t.co/VCAZ2BoXeE;;;;Fausto Oliveira;fgo1980;5;Positivo;;;;;;;;;;;;;;;;
5250;Tue Feb 07 21:25:03 +0000 2017;RT @TransitoBH: Detran-MG realiza ações de educação de trânsito durante mês de fevereiro - Gerais - Estado de Minas https://t.co/ogQje0jEk5;;;;KELMER SOUZA;KELMERSOUZA;3;Positivo;;;;;;;;;;;;;;;;
